73,1,1/31/2002,11,11,6,1,0,,,0
74,1,2/1/2002,11,2,7,2,0,,,0
75,1,2/1/2002,11,14,12,0,2,,,0
76,1,2/1/2002,11,13,5,0,0,,,0
77,1,2/14/2002,11,4,1,2,1,,,0
78,1,2/15/2002,12,6,5,1,0,,,0
79,1,2/15/2002,12,2,13,1,0,,,0
80,1,2/15/2002,12,12,3,1,0,,,0
81,1,2/15/2002,12,7,8,0,0,,,0
82,1,2/15/2002,12,10,11,1,1,,,0
83,1,2/18/2002,12,9,4,1,3,,,0
84,1,2/18/2002,12,1,14,0,1,,,0
85,1,2/21/2002,13,5,10,1,0,,,0
86,1,2/22/2002,13,11,12,2,1,,,0
87,1,2/22/2002,13,8,2,1,1,,,0
88,1,2/23/2002,13,3,1,2,0,,,0
89,1,2/23/2002,13,14,9,0,1,,,0
90,1,2/23/2002,13,13,6,0,3,,,0
91,1,2/23/2002,13,4,7,4,0,,,0
92,1,3/7/2002,14,11,1,0,1,,,0
93,1,3/7/2002,14,6,10,1,2,,,0
94,1,3/7/2002,14,3,9,1,0,,,0
95,1,3/7/2002,14,13,8,1,1,,,0
96,1,3/7/2002,14,4,2,1,0,,,0
97,1,3/8/2002,14,5,12,0,1,,,0
98,1,3/8/2002,14,14,7,4,1,,,0
99,1,3/11/2002,15,8,4,2,1,,,0
100,1,3/11/2002,15,9,11,1,0,,,0
101,1,3/12/2002,15,1,5,1,0,,,0
102,1,3/12/2002,15,7,3,1,1,,,0
103,1,3/12/2002,15,2,14,1,3,,,0
104,1,3/12/2002,15,12,6,2,2,,,0
105,1,3/12/2002,15,10,13,2,1,,,0
106,1,3/17/2002,16,13,4,0,1,,,0
107,1,3/17/2002,16,11,7,1,1,,,0
108,1,3/17/2002,16,14,8,0,0,,,0
109,1,3/17/2002,16,5,9,0,2,,,0
110,1,3/17/2002,16,3,2,1,2,,,0
111,1,3/17/2002,16,6,1,1,0,,,0
112,1,3/17/2002,16,10,12,3,2,,,0
113,1,4/15/2002,17,12,13,0,1,,,0
114,1,4/15/2002,17,7,5,1,0,,,0
115,1,4/15/2002,17,4,14,2,2,,,0
116,1,4/16/2002,17,9,6,1,2,,,0
117,1,4/16/2002,17,1,10,1,1,,,0
118,1,4/16/2002,17,2,11,2,1,,,0
119,1,4/16/2002,17,8,3,2,0,,,0
120,1,4/21/2002,18,3,4,0,1,,,0
121,1,4/21/2002,18,11,8,0,1,,,0
122,1,4/21/2002,18,1,12,4,3,,,0
123,1,4/21/2002,18,14,13,1,0,,,0
124,1,4/21/2002,18,5,2,0,0,,,0
125,1,4/21/2002,18,6,7,1,0,,,0
126,1,4/21/2002,18,10,9,1,0,,,0
127,1,4/25/2002,19,8,5,1,2,,,0
128,1,4/26/2002,19,7,10,1,1,,,0
129,1,4/26/2002,19,9,12,0,0,,,0
130,1,4/26/2002,19,2,6,1,1,,,0
131,1,4/26/2002,19,13,1,4,1,,,0
132,1,4/26/2002,19,14,3,1,0,,,0
133,1,4/26/2002,19,4,11,2,2,,,0
134,1,4/30/2002,20,5,4,0,0,,,0
135,1,4/30/2002,20,11,14,2,1,,,0
136,1,4/30/2002,20,10,2,0,1,,,0
137,1,4/30/2002,20,1,9,3,1,,,0
138,1,4/30/2002,20,12,7,0,1,,,0
139,1,4/30/2002,20,6,8,1,2,,,0
140,1,4/30/2002,20,3,13,2,0,,,0
141,1,5/4/2002,21,8,10,0,0,,,0
142,1,5/4/2002,21,3,11,0,0,,,0
143,1,5/4/2002,21,7,1,1,1,,,0
144,1,5/4/2002,21,14,5,2,0,,,0
145,1,5/4/2002,21,2,12,0,0,,,0
146,1,5/4/2002,21,13,9,1,2,,,0
147,1,5/4/2002,21,4,6,0,0,,,0
148,1,5/9/2002,22,11,13,2,0,,,0
149,1,5/9/2002,22,10,4,0,0,,,0
150,1,5/9/2002,22,12,8,1,3,,,0
151,1,5/9/2002,22,5,3,3,0,,,0
152,1,5/9/2002,22,1,2,1,0,,,0
153,1,5/9/2002,22,6,14,0,0,,,0
154,1,5/9/2002,22,9,7,3,0,,,0
155,1,5/14/2002,23,14,10,1,1,,,0
156,1,5/14/2002,23,8,1,1,1,,,0
157,1,5/14/2002,23,2,9,0,0,,,0
158,1,5/14/2002,23,3,6,0,1,,,0
159,1,5/14/2002,23,13,7,2,2,,,0
160,1,5/14/2002,23,11,5,1,0,,,0
161,1,5/14/2002,23,4,12,3,0,,,0
162,1,5/19/2002,24,1,4,1,1,,,0
163,1,5/19/2002,24,9,8,0,0,,,0
164,1,5/19/2002,24,12,14,2,0,,,0
165,1,5/19/2002,24,7,2,1,1,,,0
166,1,5/19/2002,24,5,13,1,1,,,0
167,1,5/19/2002,24,6,11,1,0,,,0
168,1,5/19/2002,24,10,3,2,1,,,0
169,1,5/23/2002,25,8,7,5,0,,,0
170,1,5/23/2002,25,11,10,2,4,,,0
171,1,5/24/2002,25,3,12,1,1,,,0
172,1,5/24/2002,25,5,6,1,1,,,0
173,1,5/24/2002,25,13,2,0,3,,,0
174,1,5/24/2002,25,14,1,1,2,,,0
175,1,5/24/2002,25,4,9,1,0,,,0
176,1,5/28/2002,26,9,14,3,1,,,0
177,1,5/28/2002,26,10,5,1,0,,,0
178,1,5/28/2002,26,7,4,1,0,,,0
179,1,5/28/2002,26,12,11,0,0,,,0
180,1,5/28/2002,26,6,13,2,0,,,0
181,1,5/28/2002,26,2,8,3,0,,,0
182,1,5/28/2002,26,1,3,9,2,,,0
183,2,10/17/2002,1,4,8,3,1,0,1,0
184,2,10/18/2002,1,2,10,1,2,1,1,0
185,2,10/18/2002,1,6,15,2,1,0,1,0
186,2,10/18/2002,1,7,5,0,4,0,2,0
187,2,10/18/2002,1,9,14,0,0,0,0,0
188,2,10/18/2002,1,11,1,0,1,0,0,0
189,2,10/18/2002,1,12,16,4,1,1,0,0
190,2,10/24/2002,2,8,7,2,0,0,0,0
191,2,10/25/2002,2,1,12,1,1,1,0,0
192,2,10/25/2002,2,15,2,1,2,1,1,0
193,2,10/25/2002,2,5,6,1,0,1,0,0
194,2,10/25/2002,2,10,9,1,0,0,0,0
195,2,10/25/2002,2,14,11,0,1,0,0,0
196,2,10/30/2002,2,16,4,1,0,1,0,0
197,2,10/31/2002,3,9,15,1,1,1,1,0
198,2,11/1/2002,3,2,5,0,1,0,0,0
199,2,11/1/2002,3,6,8,1,0,0,0,0
200,2,11/1/2002,3,11,10,1,1,0,0,0
201,2,11/1/2002,3,14,1,1,1,1,0,0
202,2,11/3/2002,3,4,12,2,3,0,2,0
203,2,11/3/2002,3,7,16,1,0,1,0,0
204,2,11/5/2002,4,15,11,2,5,2,2,0
205,2,11/5/2002,4,5,9,0,0,0,0,0
206,2,11/5/2002,4,8,2,1,1,1,1,0
207,2,11/5/2002,4,10,14,0,1,0,0,0
208,2,11/8/2002,4,1,4,2,2,1,1,0
209,2,11/8/2002,4,16,6,2,2,2,1,0
210,2,11/8/2002,4,12,7,2,0,1,0,0
211,2,11/21/2002,5,1,10,0,1,0,0,0
212,2,11/21/2002,5,2,16,2,1,0,1,0
213,2,11/21/2002,5,6,12,1,3,1,3,0
214,2,11/21/2002,5,11,5,0,0,0,0,0
215,2,11/21/2002,5,14,15,0,1,0,1,0
216,2,11/22/2002,5,9,8,0,0,0,0,0
217,2,12/3/2002,5,4,7,3,0,0,0,0
218,2,12/6/2002,6,15,10,0,0,0,0,0
219,2,12/6/2002,6,5,14,1,2,1,0,0
220,2,12/6/2002,6,8,11,2,0,1,0,0
221,2,12/6/2002,6,16,9,0,0,0,0,0
222,2,12/6/2002,6,12,2,1,0,0,0,0
223,2,12/8/2002,6,4,6,0,0,0,0,0
224,2,12/8/2002,6,7,1,1,1,0,0,0
225,2,12/12/2002,7,9,12,0,2,0,1,0
226,2,12/12/2002,7,11,16,1,0,0,0,0
227,2,12/13/2002,7,1,15,1,0,1,0,0
228,2,12/13/2002,7,6,7,2,0,1,0,0
229,2,12/13/2002,7,10,5,2,0,1,0,0
230,2,12/13/2002,7,14,8,0,1,0,1,0
231,2,12/14/2002,7,2,4,1,2,1,1,0
232,2,12/19/2002,8,8,10,0,1,0,1,0
233,2,12/20/2002,8,4,9,2,1,1,0,0
234,2,12/20/2002,8,5,15,2,1,0,0,0
235,2,12/20/2002,8,6,1,2,1,2,1,0
236,2,12/20/2002,8,7,2,2,1,1,0,0
237,2,12/20/2002,8,16,14,1,0,0,0,0
238,2,12/20/2002,8,12,11,3,0,2,0,0
239,2,12/26/2002,9,11,4,2,1,0,0,0
240,2,12/27/2002,9,1,5,0,1,0,1,0
241,2,12/27/2002,9,2,6,1,0,0,0,0
242,2,12/27/2002,9,15,8,0,2,0,0,0
243,2,12/27/2002,9,9,7,4,0,3,0,0
244,2,12/27/2002,9,10,16,1,0,1,0,0
245,2,12/27/2002,9,14,12,0,1,0,1,0
246,2,1/2/2003,10,8,5,2,1,2,0,0
247,2,1/2/2003,10,12,10,2,1,1,0,0
248,2,1/3/2003,10,2,1,2,1,0,1,0
249,2,1/3/2003,10,4,14,0,0,0,0,0
250,2,1/3/2003,10,6,9,0,0,0,0,0
251,2,1/3/2003,10,7,11,0,1,0,1,0
252,2,1/3/2003,10,16,15,1,1,1,0,0
253,2,1/9/2003,11,1,8,1,2,1,0,0
254,2,1/9/2003,11,15,12,1,0,1,0,0
255,2,1/9/2003,11,5,16,0,0,0,0,0
256,2,1/9/2003,11,9,2,1,0,1,0,0
257,2,1/9/2003,11,11,6,1,1,1,0,0
258,2,1/9/2003,11,14,7,1,0,0,0,0
259,2,1/10/2003,11,10,4,1,1,0,1,0
260,2,1/17/2003,12,2,11,2,2,1,1,0
261,2,1/17/2003,12,6,14,0,1,0,0,0
262,2,1/17/2003,12,7,10,1,1,0,0,0
263,2,1/17/2003,12,9,1,4,1,1,1,0
264,2,1/17/2003,12,16,8,1,1,1,0,0
265,2,1/17/2003,12,12,5,1,2,0,1,0
266,2,1/19/2003,12,4,15,0,0,0,0,0
267,2,1/23/2003,13,8,12,1,2,0,1,0
268,2,1/23/2003,13,10,6,3,3,2,3,0
269,2,1/23/2003,13,11,9,1,2,1,1,0
270,2,1/24/2003,13,1,16,0,0,0,0,0
271,2,1/24/2003,13,15,7,0,0,0,0,0
272,2,1/24/2003,13,5,4,2,3,0,3,0
273,2,1/24/2003,13,14,2,4,0,2,0,0
274,2,2/12/2003,14,1,11,0,0,0,0,0
275,2,2/12/2003,14,15,6,0,2,0,1,0
276,2,2/12/2003,14,5,7,3,2,0,1,0
277,2,2/12/2003,14,8,4,1,1,1,1,0
278,2,2/12/2003,14,16,12,0,1,0,0,0
279,2,2/12/2003,14,14,9,0,1,0,0,0
280,2,2/14/2003,14,10,2,0,0,0,0,0
281,2,2/20/2003,15,2,15,0,3,0,0,0
282,2,2/20/2003,15,6,5,2,2,1,2,0
283,2,2/21/2003,15,4,16,1,0,1,0,0
284,2,2/21/2003,15,11,14,0,1,0,0,0
285,2,2/21/2003,15,12,1,1,1,0,1,0
286,2,2/23/2003,15,7,8,1,0,0,0,0
287,2,2/23/2003,15,9,10,1,1,1,0,0
288,2,3/7/2003,16,1,14,0,0,0,0,0
289,2,3/7/2003,16,15,9,0,1,0,1,0
290,2,3/7/2003,16,5,2,0,0,0,0,0
291,2,3/7/2003,16,16,7,1,0,1,0,0
292,2,3/9/2003,16,8,6,1,2,1,1,0
293,2,4/11/2003,16,10,11,2,1,1,0,0
294,2,4/25/2003,16,12,4,3,2,1,0,0
295,2,3/17/2003,17,2,8,0,3,0,1,0
296,2,3/17/2003,17,6,16,3,1,1,0,0
297,2,3/17/2003,17,7,12,2,1,2,1,0
298,2,3/17/2003,17,9,5,1,0,1,0,0
299,2,3/17/2003,17,11,15,0,0,0,0,0
300,2,4/29/2003,17,4,1,0,0,0,0,0
301,2,5/16/2003,17,14,10,3,2,0,0,0
302,2,4/6/2003,18,15,14,2,1,1,1,0
303,2,4/6/2003,18,5,11,1,1,1,1,0
304,2,4/6/2003,18,8,9,2,0,2,0,0
305,2,4/6/2003,18,10,1,1,0,1,0,0
306,2,4/6/2003,18,16,2,1,2,1,2,0
307,2,4/6/2003,18,12,6,2,3,1,2,0
308,2,4/7/2003,18,7,4,0,0,0,0,0
309,2,4/14/2003,19,1,7,0,0,0,0,0
310,2,4/14/2003,19,2,12,1,2,1,1,0
311,2,4/14/2003,19,6,4,1,2,0,1,0
312,2,4/14/2003,19,9,16,1,2,0,1,0
313,2,4/14/2003,19,14,5,0,1,0,1,0
314,2,4/15/2003,19,10,15,2,1,1,1,0
315,2,4/15/2003,19,11,8,0,2,0,2,0
316,2,4/20/2003,20,4,2,1,2,0,1,0
317,2,4/24/2003,20,15,1,1,1,0,1,0
318,2,4/24/2003,20,5,10,0,0,0,0,0
319,2,4/24/2003,20,7,6,1,1,1,1,0
320,2,4/25/2003,20,16,11,1,2,1,1,0
321,2,4/28/2003,20,8,14,1,2,1,1,0
322,2,4/29/2003,20,12,9,4,2,1,1,0
323,2,5/6/2003,21,9,4,1,0,1,0,0
324,2,5/7/2003,21,1,6,2,0,2,0,0
325,2,5/7/2003,21,2,7,0,0,0,0,0
326,2,5/7/2003,21,15,5,1,1,1,0,0
327,2,5/7/2003,21,10,8,0,0,0,0,0
328,2,5/7/2003,21,11,12,0,0,0,0,0
329,2,5/7/2003,21,14,16,2,3,1,0,0
330,2,5/11/2003,22,4,11,1,3,0,0,0
331,2,5/11/2003,22,5,1,1,0,0,0,0
332,2,5/11/2003,22,6,2,2,5,0,0,0
333,2,5/11/2003,22,7,9,1,0,0,0,0
334,2,5/11/2003,22,8,15,2,2,0,0,0
335,2,5/11/2003,22,12,14,4,0,0,0,0
336,2,5/12/2003,22,16,10,0,0,0,0,0
337,2,5/19/2003,23,1,2,3,0,0,0,0
338,2,5/19/2003,23,15,16,3,2,0,0,0
339,2,5/19/2003,23,9,6,2,1,0,0,0
340,2,5/20/2003,23,14,4,0,3,0,0,0
341,2,5/21/2003,23,5,8,0,2,0,0,0
342,2,5/21/2003,23,10,12,1,1,0,0,0
343,2,5/21/2003,23,11,7,3,2,0,0,0
344,2,5/25/2003,24,2,9,1,0,0,0,0
345,2,5/25/2003,24,6,11,2,0,0,0,0
346,2,5/25/2003,24,7,14,0,1,0,0,0
347,2,5/25/2003,24,8,1,1,0,0,0,0
348,2,5/25/2003,24,16,5,1,1,0,0,0
349,2,5/25/2003,24,12,15,1,0,0,0,0
350,2,6/13/2003,24,4,10,1,2,0,0,0
351,2,6/16/2003,25,5,12,2,0,0,0,0
352,2,6/16/2003,25,14,6,2,1,0,0,0
353,2,6/17/2003,25,1,9,3,1,0,0,0
354,2,6/17/2003,25,15,4,2,1,0,0,0
355,2,6/17/2003,25,8,16,4,2,0,0,0
356,2,6/17/2003,25,10,7,2,3,0,0,0
357,2,6/17/2003,25,11,2,3,0,0,0,0
358,2,6/22/2003,26,2,14,4,0,0,0,0
359,2,6/22/2003,26,4,5,0,1,0,0,0
360,2,6/22/2003,26,6,10,0,2,0,0,0
361,2,6/22/2003,26,7,15,0,0,0,0,0
362,2,6/22/2003,26,9,11,3,1,0,0,0
363,2,6/22/2003,26,16,1,3,1,0,0,0
364,2,6/22/2003,26,12,8,2,3,0,0,0
365,3,8/28/2003,1,8,4,2,2,1,0,0
366,3,8/29/2003,1,2,15,3,4,0,1,0
367,3,8/29/2003,1,6,1,2,0,1,0,0
368,3,8/29/2003,1,10,17,8,2,2,1,0
369,3,8/29/2003,1,11,9,0,1,0,1,0
370,3,8/29/2003,1,18,12,2,2,1,1,0
371,3,8/29/2003,1,14,5,2,1,1,1,0
372,3,9/8/2003,2,1,10,0,1,0,1,0
373,3,9/8/2003,2,15,18,1,2,0,0,0
374,3,9/9/2003,2,4,2,2,2,1,0,0
375,3,9/9/2003,2,5,6,1,2,1,0,0
376,3,9/9/2003,2,9,14,0,3,0,1,0
377,3,9/9/2003,2,17,8,1,0,1,0,0
378,3,9/9/2003,2,12,11,1,1,1,0,0
379,3,9/13/2003,3,10,5,5,2,1,1,0
380,3,9/13/2003,3,14,12,3,1,1,1,0
381,3,9/14/2003,3,1,17,3,0,2,0,0
382,3,9/14/2003,3,2,8,1,3,0,2,0
383,3,9/14/2003,3,6,9,2,0,0,0,0
384,3,9/14/2003,3,11,15,1,1,1,0,0
385,3,9/14/2003,3,18,4,1,2,1,0,0
386,3,9/18/2003,4,9,10,2,1,2,0,0
387,3,9/19/2003,4,15,14,0,1,0,1,0
388,3,9/19/2003,4,4,11,3,2,2,2,0
389,3,9/19/2003,4,5,1,1,0,0,0,0
390,3,9/19/2003,4,8,18,2,1,1,0,0
391,3,9/19/2003,4,17,2,3,2,1,1,0
392,3,9/19/2003,4,12,6,2,1,1,1,0
393,3,9/30/2003,5,1,9,1,0,0,0,0
394,3,9/30/2003,5,2,18,2,1,1,0,0
395,3,9/30/2003,5,6,15,2,2,0,1,0
396,3,9/30/2003,5,17,5,0,0,0,0,0
397,3,9/30/2003,5,10,12,3,3,1,2,0
398,3,9/30/2003,5,11,8,1,3,0,2,0
399,3,9/30/2003,5,14,4,2,1,0,0,0
400,3,10/6/2003,6,15,10,1,1,1,0,0
401,3,10/6/2003,6,5,9,2,1,0,0,0
402,3,10/7/2003,6,2,11,2,1,1,0,0
403,3,10/7/2003,6,4,6,3,1,1,0,0
404,3,10/7/2003,6,8,14,0,0,0,0,0
405,3,10/7/2003,6,12,1,3,0,1,0,0
406,3,10/7/2003,6,18,17,0,0,0,0,0
407,3,10/16/2003,7,1,15,4,2,2,1,0
408,3,10/16/2003,7,5,12,2,1,1,0,0
409,3,10/16/2003,7,6,8,2,1,1,0,0
410,3,10/16/2003,7,17,9,0,2,0,0,0
411,3,10/16/2003,7,10,4,1,2,0,1,0
412,3,10/16/2003,7,11,18,0,0,0,0,0
413,3,10/16/2003,7,14,2,3,3,2,2,0
414,3,10/23/2003,8,4,1,3,3,1,1,0
415,3,10/24/2003,8,15,5,3,0,2,0,0
416,3,10/24/2003,8,11,17,1,2,1,1,0
417,3,10/30/2003,8,18,14,1,0,0,0,0
418,3,11/2/2003,8,2,6,2,0,0,0,0
419,3,11/2/2003,8,10,8,1,2,0,0,0
420,3,11/2/2003,8,12,9,2,1,1,1,0
421,3,11/6/2003,9,5,4,2,2,0,2,0
422,3,11/6/2003,9,14,11,1,1,0,0,0
423,3,11/7/2003,9,1,8,1,1,1,0,0
424,3,11/7/2003,9,6,18,2,0,1,0,0
425,3,11/7/2003,9,9,15,1,2,0,1,0
426,3,11/7/2003,9,17,12,3,1,1,1,0
427,3,11/7/2003,9,10,2,4,0,1,0,0
428,3,11/10/2003,10,1,2,1,1,1,1,0
429,3,11/10/2003,10,15,12,2,0,1,0,0
430,3,11/10/2003,10,4,9,2,2,1,1,0
431,3,11/10/2003,10,8,5,3,2,2,1,0
432,3,11/10/2003,10,11,6,0,0,0,0,0
433,3,11/10/2003,10,18,10,0,1,0,0,0
434,3,11/10/2003,10,14,17,2,0,1,0,0
435,3,11/30/2003,11,1,18,3,0,0,0,0
436,3,11/30/2003,11,5,2,0,0,0,0,0
437,3,11/30/2003,11,6,14,0,0,0,0,0
438,3,11/30/2003,11,9,8,3,1,0,1,0
439,3,11/30/2003,11,17,15,3,0,2,0,0
440,3,11/30/2003,11,10,11,2,0,2,0,0
441,3,11/30/2003,11,12,4,0,0,0,0,0
442,3,12/7/2003,12,2,9,2,1,1,0,0
443,3,12/7/2003,12,4,15,2,1,1,0,0
444,3,12/7/2003,12,6,17,4,1,2,1,0
445,3,12/7/2003,12,8,12,2,1,1,1,0
446,3,12/7/2003,12,11,1,1,1,1,0,0
447,3,12/7/2003,12,18,5,0,0,0,0,0
448,3,12/7/2003,12,14,10,1,0,1,0,0
449,3,12/11/2003,13,15,8,2,3,0,1,0
450,3,12/11/2003,13,9,18,2,0,2,0,0
451,3,12/12/2003,13,1,14,1,0,0,0,0
452,3,12/12/2003,13,5,11,1,1,1,0,0
453,3,12/12/2003,13,17,4,0,1,0,1,0
454,3,12/12/2003,13,10,6,1,0,0,0,0
455,3,12/12/2003,13,12,2,2,0,1,0,0
456,3,12/18/2003,14,17,10,0,0,0,0,0
457,3,12/19/2003,14,1,6,2,2,1,1,0
458,3,12/19/2003,14,15,2,2,0,1,0,0
459,3,12/19/2003,14,4,8,0,1,0,0,0
460,3,12/19/2003,14,5,14,2,0,1,0,0
461,3,12/19/2003,14,9,11,1,1,0,0,0
462,3,12/19/2003,14,12,18,3,0,2,0,0
463,3,12/25/2003,15,2,4,0,2,0,0,0
464,3,12/25/2003,15,11,12,1,2,1,1,0
465,3,12/26/2003,15,6,5,3,0,1,0,0
466,3,12/26/2003,15,8,17,2,0,1,0,0
467,3,12/26/2003,15,10,1,0,0,0,0,0
468,3,12/26/2003,15,18,15,3,0,2,0,0
469,3,12/26/2003,15,14,9,1,0,0,0,0
470,3,1/6/2004,16,15,11,1,1,0,0,0
471,3,1/6/2004,16,4,18,2,1,1,1,0
472,3,1/6/2004,16,5,10,1,1,0,1,0
473,3,1/6/2004,16,8,2,1,1,0,1,0
474,3,1/6/2004,16,9,6,0,0,0,0,0
475,3,1/6/2004,16,17,1,1,0,0,0,0
476,3,1/6/2004,16,12,14,2,1,1,1,0
477,3,1/11/2004,17,6,12,1,0,0,0,0
478,3,1/11/2004,17,11,4,0,3,0,1,0
479,3,1/11/2004,17,14,15,1,1,0,0,0
480,3,1/12/2004,17,1,5,1,0,0,0,0
481,3,1/12/2004,17,2,17,3,2,2,1,0
482,3,1/12/2004,17,10,9,0,0,0,0,0
483,3,1/12/2004,17,18,8,0,0,0,0,0
484,3,1/15/2004,18,4,14,1,0,1,0,0
485,3,1/16/2004,18,15,6,2,2,0,1,0
486,3,1/16/2004,18,5,17,2,1,1,0,0
487,3,1/16/2004,18,8,11,1,0,1,0,0
488,3,1/16/2004,18,9,1,1,0,1,0,0
489,3,1/16/2004,18,12,10,1,2,0,0,0
490,3,1/16/2004,18,18,2,0,0,0,0,0
491,3,1/22/2004,19,1,12,0,0,0,0,0
492,3,1/22/2004,19,6,4,1,1,1,0,0
493,3,1/22/2004,19,9,5,0,0,0,0,0
494,3,1/22/2004,19,17,18,2,1,1,0,0
495,3,1/22/2004,19,10,15,0,0,0,0,0
496,3,1/22/2004,19,11,2,0,0,0,0,0
497,3,1/22/2004,19,14,8,1,1,0,0,0
498,3,1/27/2004,20,2,14,1,2,0,1,0
499,3,1/27/2004,20,15,1,2,1,2,0,0
500,3,1/27/2004,20,8,6,2,1,2,0,0
501,3,1/27/2004,20,9,17,1,0,0,0,0
502,3,1/27/2004,20,12,5,3,1,1,1,0
503,3,1/27/2004,20,18,11,2,3,0,1,0
504,3,2/2/2004,20,4,10,1,1,1,1,0
505,3,2/26/2004,21,1,4,0,1,0,0,0
506,3,2/26/2004,21,5,15,1,1,0,0,0
507,3,2/26/2004,21,6,2,3,0,1,0,0
508,3,2/26/2004,21,8,10,4,3,1,1,0
509,3,2/26/2004,21,17,11,0,0,0,0,0
510,3,3/5/2004,21,9,12,1,1,1,0,0
511,3,3/5/2004,21,14,18,2,1,1,0,0
512,3,3/8/2004,22,4,5,3,2,1,2,0
513,3,3/8/2004,22,8,1,1,1,0,0,0
514,3,3/9/2004,22,2,10,0,0,0,0,0
515,3,3/9/2004,22,15,9,0,0,0,0,0
516,3,3/9/2004,22,11,14,1,3,1,0,0
517,3,3/9/2004,22,12,17,3,0,1,0,0
518,3,3/9/2004,22,18,6,1,2,0,1,0
519,3,4/2/2004,23,12,15,4,2,1,0,0
520,3,4/4/2004,23,2,1,0,0,0,0,0
521,3,4/4/2004,23,5,8,1,1,0,0,0
522,3,4/4/2004,23,6,11,1,0,0,0,0
523,3,4/4/2004,23,10,18,2,1,1,1,0
524,3,4/5/2004,23,9,4,1,1,0,0,0
525,3,4/15/2004,23,17,14,2,1,0,0,0
526,3,4/9/2004,24,2,5,0,2,0,0,0
527,3,4/9/2004,24,15,17,1,1,1,1,0
528,3,4/9/2004,24,11,10,3,2,2,1,0
529,3,4/9/2004,24,18,1,0,0,0,0,0
530,3,4/10/2004,24,14,6,0,1,0,0,0
531,3,4/12/2004,24,4,12,2,1,1,1,0
532,3,4/12/2004,24,8,9,2,0,0,0,0
